mal_id,title_english,title_japanese,synonyms,media_type,status,num_episodes,start_date,mean,rank,popularity,num_scoring_users,members,source,rating,studios,genres,themes,synopsis
7876,The Wizard of Oz,オズの魔法使い,Oz no Mahoutsukai,movie,finished_airing,1,1982-10-06,5.72,12263,13883,476,1412,book,g,Topcraft,Adventure|Fantasy|Isekai|Kids,Isekai,"A captivating completely animated version of a timeless classic, The Wizard of Oz. Journey down the yellow brick road alongside Dorothy, her little dog Toto, the Scarecrow, the Tin Woodsman, and of course, the Cowardly Lion as they search for the Great and Powerful Wizard of Oz. On their way, they are interrupted by the Witch of the West, her wolf and crow henchmen but Dorothy and her friends rise above their evil and discover the truth about the Wizard of Oz. This joyful  adaptation is well suited for young children.

(Source: DVD blurb)"
4807,Spirit Hero Wataru 2,魔神英雄伝ワタル2,Mashin Eiyuden Wataru 2|Rainbow Fantasia 2|Keith Courage 2,tv,finished_airing,46,1990-03-09,7.17,3938,12572,806,2081,original,g,Sunrise,Adventure|Comedy|Isekai|Mecha,Isekai,"This is the sequel to Mashin Eiyuden Wataru first season. 

Wataru has been lived happily on earth after he defeated Doakudar. When he plays around with his friend, Ryujinmaru appears and ask him to fight again. It appears that the 7 Stars Mountain, the source of Mt. Soukai's rainbow, have been taken over by Doakadar (Doakudar's brother). If all the stars mountain loses their brightness, Mt. Soukai's rainbow will fade and everyone will live in the darkness for eternity. Once again, Wataru has to go through all the 7 stars system and destroy this new stronger enemy. "
48849,Sonny Boy,Sonny Boy (サニーボーイ),N/A,tv,finished_airing,12,2021-07-16,7.85,1038,721,135711,377607,original,pg_13,Madhouse,Award Winning|Isekai|Mystery|Super Power,Isekai,"Thirty-six students find themselves and their school building suddenly adrift in a void-like dimension. When supernatural powers awaken in some of them, a sense of detachment begins to divide the group. Despite the student council's attempts to impose order, they clash with the students possessing special abilities, who rebel against their strict control.

This conflict leads them to discover that this world has its own set of rules—and following them is necessary for survival. After one of the students decides to take a leap of faith, the school switches dimensions once again. While they deal with the unique challenges and circumstances that each world presents, the students must unravel the mysterious phenomenon and find a way back home.

[Written by MAL Rewrite]"
49877,That Time I Got Reincarnated as a Slime: The Movie - Scarlet Bond,劇場版 転生したらスライムだった件 紅蓮の絆編,TenSura|That Time I Got Reincarnated as a Slime Movie,movie,finished_airing,1,2022-11-25,7.63,1659,1145,110229,246578,manga,pg_13,8bit,Action|Comedy|Fantasy|Isekai|Reincarnation|Shounen,Isekai|Reincarnation,"In Raja, a small country located to the west of Tempest. Rimuru and his companions get involved in a long-running conspiracy that swirls around the mysterious power of the queen. Rimuru and his commander Benimaru also encounter another ogre survivor named Hiiro, a man that used to be the brother of Benimaru.

(Source: ANN)"
61150,Onmyo Kaiten Re:Birth Verse,陰陽廻天 Re:バース,Onmyou Kaiten Re:Verse,tv,finished_airing,12,2025-07-03,6.48,8053,4607,11397,30750,original,pg_13,David Production,Action|Fantasy|Isekai|Sci-Fi,Isekai,"Teenage delinquent Takeru Narihira has been having a recurring dream where he is chased by monsters, only for a mysterious girl to always rescue him. Having fallen in love with her, he promises her on their 1,999th meeting that he will be the one to save her the next time. But a motorcycle accident sends Takeru to Denji Heian-kyo—an alternate version of Japan's ancient capital with futuristic technology and the home of the girl from his dreams, Tsukiyima, who does not recognize him.

However, a black mist soon descends upon the city, petrifying citizens and unleashing monsters called oni. Only the so-called onmyouji—sorcerers who wield mystical powers and pilot magical ""shikigami"" suits—can fight them. When the mist returns, Takeru discovers that he has strange transformation powers and can resist the oni. But he and Tsukimiya are ultimately killed, and Takeru awakens in Denji Heian-kyo once again, this time two weeks before the appearance of the mist. Swearing to protect Tsukimiya at all costs, Takeru vows to become an onmyouji and change the future.

[Written by MAL Rewrite]"
49889,Tsukimichi -Moonlit Fantasy- Season 2,月が導く異世界道中 第二幕,N/A,tv,finished_airing,25,2024-01-08,7.84,1061,845,157095,330304,light_novel,pg_13,J.C.Staff,Action|Adventure|Comedy|Fantasy|Isekai,Isekai,"Despite a rough start, Makoto Misumi's life in another world takes a positive turn when he meets more demihumans who recognize his presence. Now as the leader of a fast-growing demihuman community, Makoto wishes to make human society more accepting of them and thus builds a business showcasing the demihumans' abilities. To extend his reach further, Makoto enrolls at the Rotsgard Academy to learn magic and expand his business venture there.

Meanwhile, the goddess who summoned and forsaken Makoto had brought two other people to her world shortly after sending him away, making them heroes of their respective nations. Given enough time, Makoto's path will intertwine with both of these heroes, which may cause the world to take a drastic direction.

[Written by MAL Rewrite]"
738,MÄR,メル,Marchen Awakens Romance|Märchen Awakens Romance|MAR-Heaven|MÄR Heaven,tv,finished_airing,102,2005-04-03,7.26,3381,3340,22825,56637,manga,pg_13,SynergySP,Action|Adventure|Comedy|Fantasy|Isekai|Shounen,Isekai,"Dreaming of a magical world every night, the young Toramizu Ginta yearns to be able to go there. With only his friend Koyuki believing in his dreams, Ginta remains positive despite the slander he receives from others over his dreams. But his wishes are answered, as one day a large door appears in front of Ginta, summoning him to the land of MAR Heaven. In this land, the weapons known as ARMS exist. While initially Ginta greatly enjoyed the discovery of this magical world, he soon learns of the terrible wars that have once plagued MAR Heaven and the upcoming war that may soon appear."
49891,Reincarnated as a Sword,転生したら剣でした,I became the sword by transmigrating|TenKen,tv,finished_airing,12,2022-10-05,7.49,2233,827,166568,336351,light_novel,pg_13,C2C,Action|Adventure|Fantasy|Isekai|Reincarnation,Isekai|Reincarnation,"A nameless sword wakes up to discover he has been reincarnated from his former life as a human. With his power of telekinesis, he moves around this new world, acquiring several skills and abilities. When the sword comes upon a forest filled with monsters, he meets a young girl fleeing from a beast. Grabbing the sword, the girl easily defeats the monster. After introducing herself as Fran, she names the sword ""Shishou"" and officially becomes his wielder.

The two set out to become adventurers, but unfortunately for Fran, she is a member of the Black Cat Tribe—a Beastkin group with a bad reputation. No member of this tribe has ever evolved into a mightier beast, but Fran plans to be the first and achieve her parents' dream. As Shishou promises to remain her sword until she attains her goal, they form an unstoppable partnership of impressive strength.

[Written by MAL Rewrite]"
50916,Arifureta: From a Detour to the World's Strongest,ありふれた職業で世界最強 ありふれた寄り道で世界最強,Arifureta Shokugyou de Sekai Saikyou 2nd Season Special,special,finished_airing,1,2022-03-23,6.93,5204,3334,25511,56747,light_novel,pg_13,asread.|studio MOTHER,Action|Adventure|Fantasy|Harem|Isekai,Isekai,Unaired episode included in the first Blu-ray volume.
2786,Bakegyamon,妖逆門,BakéGyamon|Gekifu Bakegyamon,tv,finished_airing,51,2006-04-03,6.6,7276,9992,1084,4350,manga,pg_13,Radix,Action|Adventure|Fantasy|Isekai|Shounen|Strategy Game,Isekai,"Sanshirou's chances of having an adventure are slim to none in his tiny island hometown, until the day a mysterious stranger invites him to play a game... Without warning, Sanshirou is taken to a backwards universe to play BakéGyamon—a game pitting monsters against monsters. Along the way he meets other players who have a particular reason for being there—to obtain the wish that is granted to the winner. But how far can Sanshirou get when the monsters he's been paired with are a bunch of little mud balls?!

(Source: VIZ Media)"
52969,Am I Actually the Strongest?,実は俺、最強でした?,N/A,tv,finished_airing,12,2023-07-02,6.46,8175,1328,100138,208974,light_novel,pg_13,Staple Entertainment,Adventure|Fantasy|Isekai|Reincarnation,Isekai|Reincarnation,"A 20-year-old shut-in is suddenly transported from his apartment, only to appear in front of a goddess who offers him a second chance at life. Although she grants him overpowered magical abilities in this new world, when he awakes as the newborn Prince Reinhardt, his talents are only measured at Level 2. Thinking their child to be an abysmal failure, his royal parents abandon him in the woods. There, the prince, who names himself Haruto, encounters Flay, a Flame Fenrir who decides to devote her life in service to him. Haruto's relative, Gold Zenfis, meets them both in the woods and decides to adopt the child as his own.

Nine years pass with Haruto under the care of the Zenfis family. His mastery over his overpowered barrier magic increases by the day, though Haruto would rather not use it to help others. He practices his magic in secret, preferring to have his family believe that he is weak. However, his younger sister, Charlotte, discovers his strength, and with the assistance of Flay, Haruto protects her and the rest of the Zenfis family from harm. With a shifty plot stirring in the kingdom, Haruto only wishes to stay inside and watch anime, but it seems he will have to use his magic to keep the family that took him in safe.

[Written by MAL Rewrite]"
41710,How a Realist Hero Rebuilt the Kingdom,現実主義勇者の王国再建記,Re:Construction the Elfrieden Kingdom Tales of Realistic Brave|A Realist Hero's Kingdom Restoration Chronicle|Genkoku,tv,finished_airing,13,2021-07-04,7.25,3430,569,235178,457467,light_novel,pg_13,J.C.Staff,Action|Fantasy|Harem|Isekai|Military|Romance,Isekai,"After the death of his grandfather, 19-year-old Kazuya Souma—an aspiring civil servant—is left all alone with no one to call family. Out of the blue, he is transported to the Elfrieden Kingdom, a small ailing country in another world, to be a ""hero."" An ongoing war with the demon army has put the entire world in peril, and Kazuya was summoned to aid in the conflict as an offering from Elfrieden to its allies.

Dissatisfied with being used as tribute, Kazuya decides to help the kingdom revamp its declining economy—not by way of adventuring or war, but through administrative reform. Abruptly declared the King of Elfrieden and betrothed to the princess, the ""Realist Hero"" Kazuya sets out to assemble a group of talented citizens who will assist him in his bureaucratic battles to get the kingdom back on its feet.

[Written by MAL Rewrite]"
